pathID,coordinates
365567,"[ 98.34772,39.85620 ]"
365567,"[ 95.00000,40.00000 ]"
365567,"[ 90.00000,39.00000 ]"
365567,"[ 85.00000,38.00000 ]"
365567,"[ 80.00000,37.00000 ]"
365567,"[ 75.33250,35.58306 ]"
365567,"[ 74.78250,35.71639 ]"
365567,"[ 74.59917,35.63306 ]"
365567,"[ 74.03250,35.19972 ]"
365567,"[ 73.48278,34.78306 ]"
365567,"[ 73.12594,33.60594 ]"
365567,"[ 71.99278,32.90000 ]"
365567,"[ 69.83306,31.58333 ]"
365567,"[ 69.45971,31.35567 ]"
365567,"[ 67.76667,30.00000 ]"
365567,"[ 66.58361,29.03333 ]"
365567,"[ 64.41722,29.13361 ]"
365567,"[ 60.90161,29.48675 ]"
365567,"[ 60.39917,29.24556 ]"
365567,"[ 59.87250,28.99139 ]"
365567,"[ 58.43361,28.27500 ]"
365567,"[ 57.33583,27.70722 ]"
365567,"[ 56.36678,27.19706 ]"
365567,"[ 56.15222,26.73500 ]"
365567,"[ 55.36426,25.25491 ]"
366569,"[ 139.78855,35.54825 ]"
366569,"[ 140.03580,36.78267 ]"
366569,"[ 140.45605,38.34573 ]"
366569,"[ 140.87292,39.83271 ]"
366569,"[ 141.15736,40.80891 ]"
366569,"[ 141.47091,41.93293 ]"
366569,"[ 141.52559,42.12874 ]"
366569,"[ 141.68617,42.69990 ]"
366569,"[ 141.70601,43.15523 ]"
366569,"[ 141.71661,43.35185 ]"
366569,"[ 141.71777,43.37649 ]"
366569,"[ 141.72903,43.69934 ]"
366569,"[ 141.78229,44.90671 ]"
366569,"[ 141.78558,45.00864 ]"
366569,"[ 141.78890,45.23825 ]"
366569,"[ 142.71753,46.88558 ]"
366571,"[ 139.78855,35.54825 ]"
366571,"[ 140.34985,36.74437 ]"
366571,"[ 140.66105,37.50639 ]"
366571,"[ 140.92148,38.13857 ]"
366571,"[ 141.95107,39.86564 ]"
366571,"[ 143.59675,40.74499 ]"
366571,"[ 143.80141,41.52630 ]"
366571,"[ 144.07321,42.55456 ]"
366571,"[ 144.12797,42.75311 ]"
366571,"[ 144.13741,42.78866 ]"
366571,"[ 144.20411,43.03380 ]"
366571,"[ 144.18409,43.48489 ]"
366571,"[ 144.17464,43.71834 ]"
366571,"[ 144.16618,43.88491 ]"
366571,"[ 144.28333,44.99167 ]"
366571,"[ 146.75806,46.93333 ]"
366571,"[ 150.00167,49.19333 ]"
366571,"[ 155.91000,52.63333 ]"
366571,"[ 158.45367,53.16789 ]"
367664,"[ 139.78855,35.54825 ]"
367664,"[ 139.69898,36.39121 ]"
367664,"[ 139.20634,37.71875 ]"
367664,"[ 139.11489,37.95829 ]"
367664,"[ 138.94203,38.12100 ]"
367664,"[ 138.57069,38.46923 ]"
367664,"[ 137.74679,39.23611 ]"
367664,"[ 137.44178,40.00268 ]"
367664,"[ 136.78333,41.65000 ]"
367664,"[ 135.45667,42.68333 ]"
367664,"[ 134.68333,43.04000 ]"
367664,"[ 133.88444,43.40028 ]"
367664,"[ 133.35111,43.40028 ]"
367664,"[ 132.88778,43.39194 ]"
367664,"[ 132.14738,43.38392 ]"
367664,"[ 131.45083,43.21528 ]"
367664,"[ 131.19667,43.23333 ]"
367664,"[ 129.78333,43.29500 ]"
367664,"[ 129.02000,43.80833 ]"
367664,"[ 128.85000,43.92333 ]"
367664,"[ 126.26000,45.62333 ]"
367664,"[ 123.92167,47.24167 ]"
367664,"[ 122.77167,47.80000 ]"
367664,"[ 119.82333,49.20167 ]"
367664,"[ 118.10000,49.26667 ]"
367664,"[ 117.45000,49.58333 ]"
367664,"[ 117.37833,49.62667 ]"
367664,"[ 117.33333,49.64667 ]"
367664,"[ 114.53389,51.10056 ]"
367664,"[ 113.30166,52.02758 ]"
367664,"[ 110.76028,52.37556 ]"
367664,"[ 109.88694,52.49556 ]"
367664,"[ 108.27028,52.67056 ]"
367664,"[ 108.11361,52.68722 ]"
367664,"[ 105.21389,52.96083 ]"
367664,"[ 104.60028,53.15056 ]"
367664,"[ 103.87556,53.38111 ]"
367664,"[ 103.50167,53.50833 ]"
367664,"[ 102.63167,53.79889 ]"
367664,"[ 101.96167,54.01556 ]"
367664,"[ 99.06250,54.89000 ]"
367664,"[ 97.10139,55.09056 ]"
367664,"[ 94.87750,55.26500 ]"
367664,"[ 93.76667,55.63333 ]"
367664,"[ 93.29667,55.73167 ]"
367664,"[ 90.61167,56.27167 ]"
367664,"[ 88.89778,56.32889 ]"
367664,"[ 86.00000,56.38000 ]"
367664,"[ 85.21167,56.38333 ]"
367664,"[ 83.96667,56.23333 ]"
367664,"[ 80.70083,56.32056 ]"
367664,"[ 78.36000,56.33500 ]"
367664,"[ 77.53500,56.33000 ]"
367664,"[ 73.94889,56.25056 ]"
367664,"[ 69.65222,56.14361 ]"
367664,"[ 69.42694,56.14139 ]"
367664,"[ 68.02028,55.91861 ]"
367664,"[ 66.32194,55.63861 ]"
367664,"[ 65.41667,55.47500 ]"
367664,"[ 64.46528,55.47528 ]"
367664,"[ 63.01667,55.46667 ]"
367664,"[ 60.82861,55.30361 ]"
367664,"[ 59.69861,55.21694 ]"
367664,"[ 58.27833,54.98861 ]"
367664,"[ 55.88667,54.53972 ]"
367664,"[ 54.78333,53.96667 ]"
367664,"[ 53.51167,53.95500 ]"
367664,"[ 51.18333,53.90000 ]"
367664,"[ 49.43333,53.68333 ]"
367664,"[ 48.63333,53.60000 ]"
367664,"[ 47.21833,53.49833 ]"
367664,"[ 47.08333,53.48333 ]"
367664,"[ 46.17333,53.32333 ]"
367664,"[ 45.02333,53.11000 ]"
367664,"[ 44.09833,52.86667 ]"
367664,"[ 43.48167,52.70000 ]"
367664,"[ 42.88167,52.53333 ]"
367664,"[ 42.80667,52.51333 ]"
367664,"[ 42.42500,52.40167 ]"
367664,"[ 41.94833,52.26167 ]"
367664,"[ 40.65167,51.86500 ]"
367664,"[ 40.18333,51.71667 ]"
367664,"[ 39.59000,51.49000 ]"
367664,"[ 37.77667,50.73139 ]"
367664,"[ 36.82833,50.31667 ]"
367664,"[ 36.28525,49.92679 ]"
367664,"[ 35.44665,49.38816 ]"
367664,"[ 34.79333,48.93981 ]"
367664,"[ 33.21167,48.05088 ]"
367664,"[ 32.83167,47.76643 ]"
367664,"[ 31.92002,47.05807 ]"
367664,"[ 30.67030,46.42999 ]"
367664,"[ 30.19475,46.17303 ]"
367664,"[ 28.80004,45.39133 ]"
367664,"[ 28.29167,45.39972 ]"
367664,"[ 26.10218,44.57216 ]"
367731,"[ 139.78855,35.54825 ]"
367731,"[ 140.34985,36.74437 ]"
367731,"[ 140.66105,37.50639 ]"
367731,"[ 140.92148,38.13857 ]"
367731,"[ 141.95107,39.86564 ]"
367731,"[ 143.59675,40.74499 ]"
367731,"[ 143.80141,41.52630 ]"
367731,"[ 144.07321,42.55456 ]"
367731,"[ 144.12797,42.75311 ]"
367731,"[ 144.13741,42.78866 ]"
367731,"[ 144.20411,43.03380 ]"
367731,"[ 144.18409,43.48489 ]"
367731,"[ 144.17464,43.71834 ]"
367731,"[ 144.16618,43.88491 ]"
367731,"[ 144.28333,44.99167 ]"
367731,"[ 146.75806,46.93333 ]"
367731,"[ 150.00167,49.19333 ]"
367731,"[ 155.91000,52.63333 ]"
367731,"[ 158.45367,53.16789 ]"
368498,"[ -118.40892,33.94313 ]"
368498,"[ -119.64145,35.25590 ]"
368498,"[ -119.97861,35.64697 ]"
368498,"[ -122.22358,37.72592 ]"
368498,"[ -125.83452,37.83325 ]"
368498,"[ -130.00000,40.00000 ]"
368498,"[ -140.00000,44.00000 ]"
368498,"[ -150.00000,48.00000 ]"
368498,"[ -160.00000,49.00000 ]"
368498,"[ -170.00000,49.00000 ]"
368498,"[ -180.00000,48.00000 ]"
368498,"[ 170.00000,47.00000 ]"
368498,"[ 160.00000,44.00000 ]"
368498,"[ 156.04169,43.20131 ]"
368498,"[ 150.47736,39.62815 ]"
368498,"[ 146.91605,38.25484 ]"
368498,"[ 143.99636,37.00321 ]"
368498,"[ 140.26299,35.78359 ]"
368498,"[ 139.78855,35.54825 ]"
368805,"[ 139.78855,35.54825 ]"
368805,"[ 140.34985,36.74437 ]"
368805,"[ 140.97569,37.14886 ]"
368805,"[ 142.46599,38.32538 ]"
368805,"[ 143.22799,38.90631 ]"
368805,"[ 144.99667,40.42000 ]"
368805,"[ 146.86000,41.91667 ]"
368805,"[ 147.47575,42.39106 ]"
368805,"[ 153.00333,46.21667 ]"
368805,"[ 159.34675,49.71067 ]"
368805,"[ 163.64494,51.65764 ]"
368805,"[ 168.23983,53.40878 ]"
368805,"[ 169.23181,53.74642 ]"
368805,"[ 171.98017,54.92769 ]"
368805,"[ -176.80139,57.53631 ]"
368805,"[ -173.58278,58.28556 ]"
368805,"[ -171.31683,58.76681 ]"
368805,"[ -167.54078,59.51367 ]"
368805,"[ -163.00000,60.25000 ]"
368805,"[ -151.37322,60.87405 ]"
368805,"[ -151.04532,60.94399 ]"
368805,"[ -150.20656,61.15081 ]"
368805,"[ -149.33384,61.00022 ]"
368805,"[ -146.00000,60.66667 ]"
368805,"[ -139.00000,60.10861 ]"
368805,"[ -135.00000,59.61000 ]"
368805,"[ -130.00000,58.77933 ]"
368805,"[ -125.00000,57.70197 ]"
368805,"[ -120.27167,56.42667 ]"
368805,"[ -113.98500,54.28167 ]"
368805,"[ -110.83333,52.98139 ]"
368805,"[ -104.89031,50.66700 ]"
368805,"[ -102.34071,48.99905 ]"
368805,"[ -101.28706,48.26033 ]"
368805,"[ -100.00000,47.00000 ]"
368805,"[ -98.36872,45.41736 ]"
368805,"[ -96.78114,43.64950 ]"
368805,"[ -95.01938,42.43556 ]"
368805,"[ -93.64856,41.43761 ]"
368805,"[ -92.78883,40.76563 ]"
368805,"[ -92.69864,40.69396 ]"
368805,"[ -92.55726,40.58117 ]"
368805,"[ -92.18387,40.28059 ]"
368805,"[ -91.44309,39.67237 ]"
368805,"[ -90.48237,38.86069 ]"
368805,"[ -88.96319,37.80958 ]"
368805,"[ -86.68478,36.13697 ]"
368805,"[ -84.43508,33.62908 ]"
368805,"[ -84.42821,33.63662 ]"
369136,"[ 139.78855,35.54825 ]"
369136,"[ 140.26299,35.78359 ]"
369136,"[ 143.99636,37.00321 ]"
369136,"[ 146.91605,38.25484 ]"
369136,"[ 150.47736,39.62815 ]"
369136,"[ 156.04169,43.20131 ]"
369136,"[ 160.00000,44.00000 ]"
369136,"[ 170.00000,47.00000 ]"
369136,"[ -180.00000,49.00000 ]"
369136,"[ -170.00000,50.00000 ]"
369136,"[ -160.00000,50.00000 ]"
369136,"[ -150.00000,49.00000 ]"
369136,"[ -140.00000,47.00000 ]"
369136,"[ -130.00000,42.00000 ]"
369136,"[ -125.00000,40.00000 ]"
369136,"[ -123.27433,39.05322 ]"
369136,"[ -122.86783,38.07976 ]"
369136,"[ -121.60319,36.66383 ]"
369136,"[ -121.00946,35.98147 ]"
369136,"[ -119.97861,35.64697 ]"
369136,"[ -119.64145,35.25590 ]"
369136,"[ -118.40892,33.94313 ]"
369360,"[ -95.34119,29.98544 ]"
369360,"[ -96.44070,31.32293 ]"
369360,"[ -96.51471,31.52039 ]"
369360,"[ -96.81062,32.56577 ]"
369360,"[ -96.81327,32.57492 ]"
369360,"[ -97.17942,32.88944 ]"
369360,"[ -97.89324,33.44907 ]"
369360,"[ -98.59347,33.98728 ]"
369360,"[ -102.68753,38.19708 ]"
369360,"[ -103.62139,38.81750 ]"
369360,"[ -104.12489,39.26078 ]"
369360,"[ -104.62097,39.69014 ]"
369360,"[ -109.01533,41.59022 ]"
369360,"[ -112.20933,44.08886 ]"
369360,"[ -114.08425,45.02131 ]"
369360,"[ -115.17136,45.83895 ]"
369360,"[ -117.62689,47.56494 ]"
369360,"[ -120.03825,48.26912 ]"
369360,"[ -122.84213,49.00329 ]"
369360,"[ -123.14908,49.07733 ]"
369360,"[ -123.33667,49.14944 ]"
369360,"[ -123.54347,49.22872 ]"
369360,"[ -123.86500,49.35667 ]"
369360,"[ -124.17861,49.47583 ]"
369360,"[ -124.28861,49.51806 ]"
369360,"[ -124.95806,49.75389 ]"
369360,"[ -125.41389,49.94056 ]"
369360,"[ -126.53106,50.37319 ]"
369360,"[ -126.75619,50.45700 ]"
369360,"[ -126.98108,50.54153 ]"
369360,"[ -127.36519,50.68425 ]"
369360,"[ -131.80708,53.25217 ]"
369360,"[ -133.80500,53.62167 ]"
369360,"[ -136.00160,53.99959 ]"
369360,"[ -144.00174,56.19442 ]"
369360,"[ -150.00000,56.00000 ]"
369360,"[ -160.00000,57.00000 ]"
369360,"[ -160.30208,56.79919 ]"
369360,"[ -169.17386,55.50742 ]"
369360,"[ -170.87803,55.17086 ]"
369360,"[ -178.11922,54.64361 ]"
369360,"[ 178.30264,54.22708 ]"
369360,"[ 174.06029,52.72200 ]"
369360,"[ 165.51350,50.40572 ]"
369360,"[ 160.67550,48.28525 ]"
369360,"[ 154.41667,44.85772 ]"
369360,"[ 148.94239,41.08458 ]"
369360,"[ 146.34559,39.02665 ]"
369360,"[ 145.51869,38.33239 ]"
369360,"[ 143.99636,37.00321 ]"
369360,"[ 140.26299,35.78359 ]"
369360,"[ 139.78855,35.54825 ]"
369372,"[ 2.56262,49.00974 ]"
369372,"[ 3.83278,50.57389 ]"
369372,"[ 4.02770,50.87938 ]"
369372,"[ 4.18389,51.16500 ]"
369372,"[ 4.36648,51.40566 ]"
369372,"[ 4.69733,51.83457 ]"
369372,"[ 4.76733,51.92417 ]"
369372,"[ 5.09216,52.33476 ]"
369372,"[ 5.34833,52.47326 ]"
369372,"[ 6.66667,53.16391 ]"
369372,"[ 6.99361,53.33639 ]"
369372,"[ 8.32083,54.05972 ]"
369372,"[ 9.85278,54.83639 ]"
369372,"[ 9.99338,54.90541 ]"
369372,"[ 11.38993,55.60608 ]"
369372,"[ 12.22500,56.00583 ]"
369372,"[ 12.45444,56.11333 ]"
369372,"[ 12.49833,56.13389 ]"
369372,"[ 12.57378,56.16886 ]"
369372,"[ 13.20281,56.64125 ]"
369372,"[ 13.91103,57.15558 ]"
369372,"[ 15.27336,58.09547 ]"
369372,"[ 17.01208,59.20717 ]"
369372,"[ 19.39250,59.98139 ]"
369372,"[ 19.40806,59.97083 ]"
369372,"[ 19.91443,60.14099 ]"
369372,"[ 20.45389,60.34083 ]"
369372,"[ 22.57556,61.08250 ]"
369372,"[ 22.99139,61.22000 ]"
369372,"[ 23.57766,61.40991 ]"
369372,"[ 24.34667,61.69194 ]"
369372,"[ 24.80261,61.85467 ]"
369372,"[ 25.12444,62.07972 ]"
369372,"[ 25.62334,62.42079 ]"
369372,"[ 26.40444,62.62639 ]"
369372,"[ 26.71583,62.70639 ]"
369372,"[ 27.01361,62.78194 ]"
369372,"[ 27.81384,62.97977 ]"
369372,"[ 28.49556,62.86222 ]"
369372,"[ 28.88472,62.79306 ]"
369372,"[ 30.00000,63.00000 ]"
369372,"[ 31.26500,63.14667 ]"
369372,"[ 33.91722,64.01500 ]"
369372,"[ 34.37889,64.15500 ]"
369372,"[ 34.96889,64.33000 ]"
369372,"[ 35.91556,64.60333 ]"
369372,"[ 40.13056,65.68333 ]"
369372,"[ 45.42389,66.65028 ]"
369372,"[ 46.48389,66.81361 ]"
369372,"[ 53.12500,67.64000 ]"
369372,"[ 59.29917,68.14889 ]"
369372,"[ 67.85139,68.48722 ]"
369372,"[ 73.59667,68.46667 ]"
369372,"[ 80.90194,68.02750 ]"
369372,"[ 86.63750,67.43583 ]"
369372,"[ 89.29667,67.17333 ]"
369372,"[ 95.19167,66.40667 ]"
369372,"[ 102.20000,65.12333 ]"
369372,"[ 106.99194,63.96917 ]"
369372,"[ 107.77833,63.68833 ]"
369372,"[ 109.61667,63.00167 ]"
369372,"[ 112.34167,61.88333 ]"
369372,"[ 114.82374,60.72285 ]"
369372,"[ 115.97889,60.36056 ]"
369372,"[ 117.41917,59.89222 ]"
369372,"[ 119.60667,59.11167 ]"
369372,"[ 120.80833,58.65000 ]"
369372,"[ 124.87944,56.90833 ]"
369372,"[ 127.34778,55.32556 ]"
369372,"[ 127.26444,54.81056 ]"
369372,"[ 127.08944,53.69222 ]"
369372,"[ 127.43944,52.68194 ]"
369372,"[ 128.41667,52.16667 ]"
369372,"[ 130.00111,51.33361 ]"
369372,"[ 132.18333,50.03333 ]"
369372,"[ 133.45000,49.21667 ]"
369372,"[ 134.10278,48.64694 ]"
369372,"[ 134.64667,47.86833 ]"
369372,"[ 134.98944,46.81861 ]"
369372,"[ 134.88500,45.90222 ]"
369372,"[ 135.34111,43.36528 ]"
369372,"[ 135.45667,42.68333 ]"
369372,"[ 136.78333,41.65000 ]"
369372,"[ 137.44178,40.00268 ]"
369372,"[ 137.74679,39.23611 ]"
369372,"[ 138.57069,38.46923 ]"
369372,"[ 138.94203,38.12100 ]"
369372,"[ 139.11489,37.95829 ]"
369372,"[ 139.20634,37.71875 ]"
369372,"[ 139.69898,36.39121 ]"
369372,"[ 139.78855,35.54825 ]"
369735,"[ 127.64587,26.19582 ]"
369735,"[ 128.69897,27.43289 ]"
369735,"[ 129.27178,27.85889 ]"
369735,"[ 130.14419,28.50411 ]"
369735,"[ 131.88094,29.77039 ]"
369735,"[ 133.99742,31.23694 ]"
369735,"[ 135.29228,32.11131 ]"
369735,"[ 136.13246,32.66682 ]"
369735,"[ 137.36577,33.45410 ]"
369735,"[ 137.79701,33.72008 ]"
369735,"[ 137.85969,33.83692 ]"
369735,"[ 137.92017,33.99861 ]"
369735,"[ 138.37891,34.22225 ]"
369735,"[ 139.78855,35.54825 ]"
370796,"[ 139.78855,35.54825 ]"
370796,"[ 137.68721,35.05129 ]"
370796,"[ 136.93033,34.94699 ]"
370796,"[ 136.18125,34.58781 ]"
370796,"[ 135.44833,34.49195 ]"
370796,"[ 134.87303,34.38135 ]"
370796,"[ 134.50730,34.30956 ]"
370796,"[ 134.02259,34.21250 ]"
370796,"[ 131.70325,33.22034 ]"
370796,"[ 128.83144,32.67077 ]"
370796,"[ 127.03966,32.28002 ]"
370796,"[ 126.65472,32.19500 ]"
370796,"[ 126.05806,32.06500 ]"
370796,"[ 124.99833,31.83333 ]"
370796,"[ 124.00000,31.61000 ]"
370796,"[ 123.54500,31.33333 ]"
370796,"[ 123.00000,31.00000 ]"
370796,"[ 122.64833,31.00000 ]"
370796,"[ 122.42500,31.00000 ]"
370796,"[ 122.18333,30.80000 ]"
370796,"[ 121.21833,30.25333 ]"
370796,"[ 120.81333,29.59667 ]"
370796,"[ 119.65000,29.62500 ]"
370796,"[ 119.49000,29.63167 ]"
370796,"[ 117.96667,28.41667 ]"
370796,"[ 116.56667,27.21667 ]"
370796,"[ 114.91500,25.82167 ]"
370796,"[ 114.27167,25.10000 ]"
370796,"[ 114.11167,24.34667 ]"
370796,"[ 113.29879,23.39244 ]"
371160,"[ 139.78855,35.54825 ]"
371160,"[ 139.49847,34.11903 ]"
371160,"[ 138.95747,33.17072 ]"
371160,"[ 138.64531,32.61356 ]"
371160,"[ 137.23883,30.00381 ]"
371160,"[ 139.15881,25.00433 ]"
371160,"[ 140.60000,21.00000 ]"
371160,"[ 142.82000,17.19694 ]"
371160,"[ 142.81667,14.21667 ]"
371160,"[ 142.77944,13.64778 ]"
371160,"[ 142.76472,12.33917 ]"
371160,"[ 142.75000,11.00000 ]"
371160,"[ 142.83333,9.91500 ]"
371160,"[ 143.61667,5.00000 ]"
371160,"[ 144.00000,0.00000 ]"
371160,"[ 144.25078,-7.42747 ]"
371160,"[ 144.96100,-12.00000 ]"
371160,"[ 145.33903,-14.37169 ]"
371160,"[ 145.60794,-16.02356 ]"
371160,"[ 145.74389,-16.85000 ]"
371160,"[ 145.41167,-16.91667 ]"
371160,"[ 145.53806,-17.66278 ]"
371160,"[ 145.64333,-18.28083 ]"
371160,"[ 146.31389,-22.10528 ]"
371160,"[ 146.06833,-23.63750 ]"
371160,"[ 145.71446,-27.15267 ]"
371160,"[ 145.62359,-28.03878 ]"
371160,"[ 145.55222,-29.00000 ]"
371160,"[ 145.35861,-31.51528 ]"
371160,"[ 145.31806,-32.02667 ]"
371160,"[ 145.08028,-34.93417 ]"
371160,"[ 145.19417,-36.88611 ]"
371160,"[ 144.84194,-37.66000 ]"
371160,"[ 145.21352,-38.50776 ]"
371160,"[ 145.88333,-40.00028 ]"
371160,"[ 146.43417,-41.17000 ]"
371160,"[ 146.67028,-41.71056 ]"
371160,"[ 146.89667,-42.22000 ]"
371160,"[ 147.01167,-42.47333 ]"
371160,"[ 147.31389,-42.69222 ]"
371160,"[ 147.52667,-42.84714 ]"
371160,"[ 150.00000,-45.00000 ]"
371160,"[ 150.00000,-46.00000 ]"
371160,"[ 150.00000,-47.00000 ]"
371160,"[ 150.00000,-48.00000 ]"
371160,"[ 150.00000,-49.00000 ]"
371160,"[ 150.00000,-50.00000 ]"
371160,"[ 150.00000,-51.00000 ]"
371160,"[ 150.00000,-52.00000 ]"
371160,"[ 150.00000,-53.00000 ]"
371160,"[ 150.00000,-54.00000 ]"
371160,"[ 150.00000,-55.00000 ]"
371160,"[ 150.00000,-56.00000 ]"
371160,"[ 150.00000,-57.00000 ]"
371160,"[ 150.00000,-58.00000 ]"
371160,"[ 150.00000,-59.00000 ]"
371160,"[ 150.00000,-60.00000 ]"
371160,"[ 150.00000,-61.00000 ]"
371160,"[ 150.00000,-62.00000 ]"
371160,"[ 150.00000,-63.00000 ]"
371160,"[ 150.00000,-64.00000 ]"
371160,"[ 150.00000,-65.00000 ]"
371160,"[ 150.00000,-66.00000 ]"
371160,"[ 155.00000,-68.00000 ]"
371160,"[ 155.00000,-69.00000 ]"
371160,"[ 155.00000,-70.00000 ]"
371160,"[ 155.00000,-71.00000 ]"
371160,"[ 155.00000,-72.00000 ]"
371160,"[ 155.00000,-73.00000 ]"
371160,"[ 160.00000,-75.00000 ]"
371160,"[ 165.00000,-76.00000 ]"
371160,"[ 165.78550,-76.18000 ]"
371160,"[ 167.05657,-77.86736 ]"
371166,"[ 139.78855,35.54825 ]"
371166,"[ 139.95069,34.47393 ]"
371166,"[ 140.05591,33.70497 ]"
371166,"[ 140.10628,33.33878 ]"
371166,"[ 140.37019,32.30089 ]"
371166,"[ 140.70594,31.00378 ]"
371166,"[ 140.95353,30.00389 ]"
371166,"[ 142.03694,25.00439 ]"
371166,"[ 142.99000,21.00000 ]"
371166,"[ 144.53500,17.71167 ]"
371166,"[ 144.66639,15.12722 ]"
371166,"[ 144.73331,13.45456 ]"
371166,"[ 144.84004,12.79317 ]"
371166,"[ 144.99911,11.80094 ]"
371166,"[ 145.21001,10.47833 ]"
371166,"[ 145.31333,9.37667 ]"
371166,"[ 145.70667,5.00000 ]"
371166,"[ 146.14167,0.00000 ]"
371166,"[ 146.70894,-6.56833 ]"
371166,"[ 146.98000,-8.12500 ]"
371166,"[ 147.12167,-8.90167 ]"
371166,"[ 147.21508,-9.45297 ]"
371166,"[ 147.60667,-12.00000 ]"
371166,"[ 148.18608,-15.67567 ]"
371166,"[ 148.95583,-20.35111 ]"
371166,"[ 149.18722,-21.17306 ]"
371166,"[ 149.37444,-22.42639 ]"
371166,"[ 149.89639,-25.80278 ]"
371166,"[ 150.83103,-32.03475 ]"
371166,"[ 150.91250,-32.49861 ]"
371166,"[ 151.18135,-33.94927 ]"
371470,"[ -118.40892,33.94313 ]"
371470,"[ -119.64145,35.25590 ]"
371470,"[ -119.97861,35.64697 ]"
371470,"[ -122.22358,37.72592 ]"
371470,"[ -125.83452,37.83325 ]"
371470,"[ -127.00000,37.50639 ]"
371470,"[ -130.00000,38.00000 ]"
371470,"[ -134.00000,39.58333 ]"
371470,"[ -135.00000,40.00000 ]"
371470,"[ -140.00000,42.00000 ]"
371470,"[ -145.00000,44.00000 ]"
371470,"[ -150.00000,45.00000 ]"
371470,"[ -155.00000,46.00000 ]"
371470,"[ -160.00000,47.00000 ]"
371470,"[ -165.00000,48.00000 ]"
371470,"[ -170.00000,48.00000 ]"
371470,"[ -175.00000,48.00000 ]"
371470,"[ -180.00000,48.00000 ]"
371470,"[ 175.00000,48.00000 ]"
371470,"[ 170.00000,48.00000 ]"
371470,"[ 168.78311,48.67567 ]"
371470,"[ 162.31000,46.41500 ]"
371470,"[ 156.04169,43.20131 ]"
371470,"[ 150.47736,39.62815 ]"
371470,"[ 146.91605,38.25484 ]"
371470,"[ 143.99636,37.00321 ]"
371470,"[ 140.26299,35.78359 ]"
371470,"[ 139.78855,35.54825 ]"
371472,"[ -118.40892,33.94313 ]"
371472,"[ -119.64145,35.25590 ]"
371472,"[ -119.97861,35.64697 ]"
371472,"[ -122.22358,37.72592 ]"
371472,"[ -125.83452,37.83325 ]"
371472,"[ -130.00000,40.00000 ]"
371472,"[ -140.00000,45.00000 ]"
371472,"[ -150.00000,50.00000 ]"
371472,"[ -160.00000,51.00000 ]"
371472,"[ -170.00000,50.00000 ]"
371472,"[ -180.00000,49.00000 ]"
371472,"[ 170.00000,47.00000 ]"
371472,"[ 160.00000,44.00000 ]"
371472,"[ 156.04169,43.20131 ]"
371472,"[ 150.47736,39.62815 ]"
371472,"[ 146.91605,38.25484 ]"
371472,"[ 143.99636,37.00321 ]"
371472,"[ 140.26299,35.78359 ]"
371472,"[ 139.78855,35.54825 ]"
37174,"[ 139.77712,35.56747 ]"
37174,"[ -122.49600,37.66937 ]"
37174,"[ -122.38220,37.60898 ]"
37200,"[ 139.77712,35.56747 ]"
37200,"[ -120.47535,34.69163 ]"
37200,"[ -117.21586,32.73989 ]"
37200,"[ -117.20435,32.73712 ]"
37201,"[ 139.77712,35.56747 ]"
37201,"[ -120.47535,34.69163 ]"
37201,"[ -117.34015,32.86933 ]"
37201,"[ -117.38953,32.78172 ]"
37201,"[ -117.34227,32.76979 ]"
37201,"[ -117.27654,32.75460 ]"
37201,"[ -117.21587,32.73988 ]"
37201,"[ -117.20216,32.73659 ]"
37201,"[ -117.20435,32.73712 ]"
37202,"[ 139.77712,35.56747 ]"
37202,"[ -126.00000,38.00000 ]"
37202,"[ -121.94673,35.95597 ]"
37202,"[ -118.73758,34.12803 ]"
37202,"[ -118.43120,33.94914 ]"
37204,"[ 139.77712,35.56747 ]"
37204,"[ -126.00000,38.00000 ]"
37204,"[ -121.94673,35.95597 ]"
37204,"[ -118.72153,34.02901 ]"
37204,"[ -118.72016,33.91721 ]"
37204,"[ -118.43120,33.94914 ]"
37207,"[ 139.77712,35.56747 ]"
37207,"[ -126.00000,38.00000 ]"
37207,"[ -121.94673,35.95597 ]"
37207,"[ -118.72016,33.91721 ]"
37207,"[ -118.43120,33.94914 ]"
372345,"[ -122.37501,37.61867 ]"
372345,"[ -123.27433,39.05322 ]"
372345,"[ -123.41539,39.29646 ]"
372345,"[ -123.56174,39.54662 ]"
372345,"[ -124.14256,40.51994 ]"
372345,"[ -124.23453,40.67128 ]"
372345,"[ -125.00000,41.00000 ]"
372345,"[ -128.51944,42.45083 ]"
372345,"[ -130.00000,42.00000 ]"
372345,"[ -140.00000,49.00000 ]"
372345,"[ -150.00000,51.00000 ]"
372345,"[ -160.00000,51.00000 ]"
372345,"[ -170.00000,50.00000 ]"
372345,"[ -180.00000,49.00000 ]"
372345,"[ 170.00000,47.00000 ]"
372345,"[ 160.00000,44.00000 ]"
372345,"[ 156.04169,43.20131 ]"
372345,"[ 150.47736,39.62815 ]"
372345,"[ 146.91605,38.25484 ]"
372345,"[ 143.99636,37.00321 ]"
372345,"[ 140.26299,35.78359 ]"
372345,"[ 139.78855,35.54825 ]"
372354,"[ 139.78855,35.54825 ]"
372354,"[ 139.69898,36.39121 ]"
372354,"[ 139.20634,37.71875 ]"
372354,"[ 139.11489,37.95829 ]"
372354,"[ 138.94203,38.12100 ]"
